,percent_college,rate_unemployment
6096,56.4609053497942,9.90187332738626
4905,51.520771513353104,16.6318719554628
5678,79.4853963838665,7.75305096913137
5546,84.6961084390031,7.14604734256364
2806,50.74424898511501,6.65680473372781
2628,53.857791225415994,29.6577946768061
4629,32.4054840049855,13.7288869640537
6581,53.440942305594895,6.72939494997618
5245,62.270076267384496,4.0169133192389
2598,57.903540563144695,16.005040957782
5697,39.130434782608695,10.0215517241379
5257,32.735148514851495,24.0307369891722
7635,51.578947368421105,2.80811232449298
2109,30.1705756929638,11.0134436401241
5337,47.399041752224505,3.5449941566030403
2195,47.4801061007958,8.09170600134862
1671,48.9721886336155,7.70252324037185
1432,67.07436399217221,2.77207392197125
5548,48.1691593604951,3.84364820846906
3162,77.33282961843601,3.8863351441705003
7536,55.8275678552422,15.3130812151271
6334,33.9547601292568,11.346105996516501
3349,44.8339483394834,4.5934530095037
6555,53.3066554338669,7.23392461197339
7202,47.5915221579961,6.4774381368267795
7344,80.9034153507161,8.53858784893268
2157,30.0893132121959,6.58783783783784
5167,65.87605202754399,2.76961812840957
3419,41.974169741697395,7.9702444208289
6207,60.8736059479554,8.95660203139428
6528,81.6286960736791,2.4691358024691397
7633,44.7669977081742,12.016293279022399
3535,27.1478873239437,16.1016949152542
5144,41.0955133498486,9.594235874099349
6145,56.185185185185205,2.95375048581422
6108,90.2035623409669,2.61798139855322
703,59.9428125812321,12.0
3693,51.299435028248595,12.0761451516954
2915,43.264094955489604,9.105058365758751
7586,41.768826619965,6.89305625950329
5982,34.7897774113768,10.8317214700193
2483,77.64659582841401,3.62173038229376
2053,43.9095692847398,4.51248992747784
6324,78.1203007518797,11.8229854689564
5472,75.6571428571429,2.3230088495575196
2649,59.818273599192295,12.515262515262501
6086,34.2750311591192,4.71535365152386
6750,49.059623849539804,5.50341296928328
3660,65.8970976253298,10.0293901542983
1668,50.6031016657094,9.65651328580687
4511,36.304347826087,26.9703872437358
6934,69.82961992136299,6.70553935860058
2169,50.643195666892304,9.19798093101514
875,49.3069306930693,7.93103448275862
6212,70.3991130820399,6.44865525672372
5647,50.057361376673,6.924643584521389
3453,34.981866139136194,11.133603238866401
6641,61.2351805900193,4.10504074856625
7811,45.33702677747,5.63157894736842
5405,39.0364422483014,10.6976744186047
2217,38.2133018496655,7.220216606498191
1831,31.3893653516295,12.0527306967985
5971,47.297297297297305,9.900990099009901
4599,56.82967959527821,14.9013878743608
4633,72.6652831307441,9.38028169014084
2006,48.9667565139263,8.65231259968102
2573,72.4358974358974,7.7962577962578
6275,57.537046499744505,6.56887755102041
2990,39.0243902439024,25.1046025104602
3965,50.46704029890579,6.0889175257732
7855,55.1401869158878,8.09435707678076
7370,39.8401826484018,12.4950416501388
4389,52.1295474711624,12.3241418120428
4609,49.163595123334304,7.4181117533718695
3135,48.510078878177,14.397089397089399
4387,38.089919017034305,14.113277623026901
1318,62.4560103722912,10.1956947162427
7447,68.8439606013479,7.681660899653981
4963,65.5808590371865,4.45995145631068
4033,36.1454545454545,20.706371191135702
5956,43.8120450033091,12.969525159461401
6332,20.0828157349896,7.49846342962508
3071,80.0534759358289,5.23289246693502
804,36.8188512518409,39.0977443609023
7537,55.723905723905695,15.296523517382399
7886,58.8554514060187,2.6870389884088497
1538,51.1157239231967,13.7809187279152
2928,80.5840995132504,5.25865754595981
6973,49.3180186647523,4.20650095602294
365,34.2838196286472,18.5748875821515
5075,71.1739397664413,5.02523590081194
5827,93.8223938223938,3.3707865168539297
5000,70.68965517241381,7.6190476190476195
4267,59.36868686868691,11.4269942036986
5905,88.9284126278346,5.6351952545724195
7136,34.8906986712387,2.39880059970015
2768,42.208109428431904,13.697040046430601
5856,47.621359223301,7.966101694915249
5638,55.4970375246873,5.60688117234788
1513,48.034734917733104,4.68262226847034
6626,40.2796571944069,10.484780157835399
4301,48.4018264840183,17.7809388335704
1689,46.9225199131064,13.5245901639344
1111,53.22079075966239,6.593692989314571
4657,79.5220243673852,5.16117969821674
7463,76.5725288831836,6.93686671862822
5861,39.6445880452342,14.2639206712433
5999,26.828012358393398,21.0730948678072
5986,57.5807334428024,7.94243070362473
5085,97.71598808341611,0.866801502455938
6712,62.552594670406705,7.44219653179191
2141,60.7187630589219,1.6949152542372898
5099,68.6188384577843,8.91975308641975
641,58.2958199356913,12.434061793519199
5532,52.9411764705882,6.64256665160416
1249,57.122641509434004,5.53814002089864
2260,40.333686440678,10.2681291895186
911,73.2801889577797,5.7812036762525905
6967,75.0762970498474,5.79666160849772
3319,55.0037622272385,3.96761133603239
5196,43.8852813852814,7.062978222483809
2504,81.56843156843159,9.53125
1141,61.3091380427738,5.41110330288124
6301,62.1233194251275,4.73465140478668
6724,48.1143934632307,16.0581222056632
5767,67.58179766829639,14.5658263305322
5665,58.934517203107696,5.04413619167718
7968,67.99871092491139,7.62558727864113
7442,62.474489795918394,14.6808510638298
6725,23.2704402515723,15.427215189873401
3997,51.5311510031679,9.10724985020971
6518,49.0191270230505,12.8064243448859
1001,82.1685173089484,5.55555555555556
5807,42.3521414004079,9.6579476861167
7657,53.6953242835596,5.5387278234530495
6682,53.028571428571404,4.8951048951049
6936,58.698092031425396,8.496732026143789
6706,14.4405729771583,11.4406779661017
3609,24.417426545086098,16.2371134020619
4882,51.8481012658228,15.8721256309591
5414,57.7543300816245,4.91967871485944
2543,67.2912205567452,8.91089108910891
6106,39.002557544756996,9.47867298578199
4630,48.2225010455876,13.371868978805402
4754,51.639916259595296,9.11330049261084
2528,67.76476994282599,9.02234636871508
4574,47.3172367538565,13.4233220847394
4772,69.2825112107623,5.73065902578797
6152,91.56367544331,7.10382513661202
7434,79.39049586776859,7.11764705882353
837,36.223036223036196,17.9707218576477
4579,45.4445361959813,6.422607578676939
6617,37.4522292993631,10.5152027027027
3538,42.3076923076923,10.9904430929626
4644,80.0225415610031,5.98580684973774
3215,54.6810891458411,15.0144369586141
6745,47.4,9.46745562130177
5391,34.3307086614173,22.463768115942003
3443,52.820288587669395,5.92334494773519
5618,58.7950138504155,6.5959059893859004
5331,43.2535885167464,3.9247311827957003
6978,53.2717282717283,7.969798657718121
3657,88.7390959555908,3.52748154224774
3167,70.0718276137271,8.140403286034351
4998,50.451735615786994,4.79704797047971
2463,74.9625187406297,0.0
921,81.7640047675805,8.3873757025508
6122,37.094907407407405,11.8025751072961
5542,53.27545382794,13.8700290979631
2750,68.346923647146,13.0131680867545
7956,56.49064906490649,3.03377218088151
3838,91.5201973481344,4.47260529258293
3938,84.4934917940011,10.0479424690372
7236,59.33184855233849,4.31876606683805
5973,55.3782810087494,6.47748303516348
4688,48.3623989791578,9.09090909090909
3830,94.2513942513942,6.224443434802359
6396,45.060080106809096,12.224938875305599
7411,60.0234466588511,23.7510237510238
7701,66.85292802860971,5.4270882491741395
1823,69.0650779101742,4.3010752688172
2558,58.119658119658105,8.43611248149975
7547,45.0827982426495,8.30645161290323
7975,73.8376127689105,4.0
738,42.588996763754,8.75202593192869
2653,95.1143451143451,12.1353558926488
736,61.908646003262604,6.43153526970954
358,59.5056534315014,12.5495376486129
4692,55.668358714044,25.187032418952597
6139,43.5770750988142,10.795202132385601
6129,32.514500170590196,7.749803304484661
5829,61.6759776536313,24.0359897172236
1454,57.4829931972789,9.05172413793103
6021,95.88495575221239,0.173410404624277
6564,64.3036701860231,9.23718712753278
7805,64.2518190446061,2.64479410780047
5319,62.6199616122841,8.92947742262811
2348,46.349319971367194,13.7476459510358
1745,49.345238095238095,6.1614730878187
5325,64.1606591143151,4.86274509803922
7089,27.121888959795797,8.47701149425287
2048,70.2761234434218,3.21158690176322
5392,45.6926952141058,27.471194663432403
1053,52.951541850220295,21.2833545108005
3766,85.0973751058425,8.08396605627512
3176,70.14428412874581,17.7957532861476
1224,67.8290213723285,5.03003003003003
3944,94.3765975575121,5.61224489795918
4132,49.5735072754641,8.33859759949463
6293,38.647686832740206,16.5102389078498
77,78.6533816425121,6.58914728682171
2363,18.775750441436102,12.6682986536108
5498,43.9672801635992,3.6004645760743297
2853,36.7129135538954,14.8235294117647
3887,89.2747252747253,4.24058848983124
6620,56.226295828065695,4.84629294755877
2971,62.368112543962496,8.67768595041322
183,50.360542255552396,10.463800904977399
2271,56.341226078495,13.4233220847394
3689,84.5243314335818,8.59570214892554
4931,68.85401806942461,6.613594611145129
3931,93.9973082099596,10.4775687409551
105,31.753931913199303,16.613995485327298
3613,77.9463834092059,9.25196850393701
2057,46.912350597609596,8.54503464203233
3072,58.280119199659396,15.7198824681685
5223,47.104049205535595,6.13756613756614
5547,88.4955752212389,5.85808580858086
3911,77.3549359457423,8.7821043910522
6101,32.605583392985,11.1696522655427
4673,54.450383453404605,11.1500477859191
4686,22.2641509433962,27.5922671353251
6475,23.8041643218908,9.937888198757761
799,54.02985074626871,2.5466893039049197
254,68.59420728630539,8.49317988064791
231,82.5179609989737,3.0081650193382
5216,29.149590163934402,13.169642857142899
3553,63.376932223543406,11.993410214168
2943,71.7686204248784,5.08660984327743
2887,47.482014388489205,13.2830626450116
6363,60.133630289532306,9.17271407837446
1392,55.765595463138,3.7612838515546603
6772,24.8431618569636,19.2360163710778
2859,79.5355587808418,6.416837782340861
291,59.9351314441789,9.872904770676
1237,65.69624693090141,11.7424242424242
116,72.1105527638191,9.59507042253521
7658,42.8,10.8171663727219
2693,46.7695826186392,9.73269362577108
7672,48.9867225716282,7.80572419774501
3131,60.0970873786408,8.05060379528465
5358,49.9310978410657,4.21475163070748
216,47.5134408602151,7.749077490774909
6997,77.0343580470163,2.51303935514462
74,72.9704797047971,6.13254203758655
6049,31.061452513966497,13.4938001458789
2518,39.5268320830929,22.8996282527881
6054,60.5216360403082,17.0358306188925
2411,87.915078933043,5.08905852417303
7214,64.6964856230032,7.15721753116204
749,59.4364828758805,10.4752970606629
6653,26.780626780626797,7.620041753653441
5131,41.799437675726296,12.389380530973499
6532,39.3322475570033,10.1058710298364
648,89.9040307101727,4.00763358778626
7013,88.45132743362831,3.7564254646105204
5663,69.9491740787802,7.449757449757451
4079,93.3444259567388,5.1155115511551195
6464,70.142555438226,4.779622209502
3755,86.7748478701826,5.19294902334445
7795,73.1729459827508,4.61614416193532
7227,50.120740541990905,4.7304347826087
6056,27.171276079572998,20.8421052631579
764,36.773428232503,16.476841305998498
1192,46.5915826911678,9.87341772151899
1227,58.5623678646934,4.59307010475423
2871,77.2331154684096,4.61165048543689
2735,74.0701001430615,8.81997583568264
5677,94.27927927927931,3.17948717948718
7060,31.1933534743202,13.734633319203098
3059,62.23051409618569,16.2918770078017
6863,54.0760869565217,5.45876887340302
5892,41.4654454621149,8.72576177285319
6733,62.2320517182715,8.853046594982079
4549,54.894104178591896,15.873959571938201
5616,46.9090909090909,5.0390964378801
806,74.5860927152318,5.26315789473684
1832,45.3898050974513,9.90955564294141
1928,65.92082616179,5.973140910002
5967,52.1156936261382,6.25
5284,49.7485493230174,13.3362483602973
4581,56.4529793843547,8.92217518723543
6206,33.7896253602305,5.3398058252427205
364,66.380266075388,9.47276940903824
7303,79.7001620745543,5.10168907273354
740,61.908646003262604,6.43153526970954
2082,54.3165467625899,10.7308048103608
1036,80.84345961401,18.6259541984733
5931,36.2827923521565,12.0342396777442
1047,66.1360347322721,10.6965174129353
3605,68.0225988700565,13.3747697974217
239,76.7918088737201,7.33082706766917
7359,62.14937478878,6.54518408330234
5917,50.311332503113306,8.945454545454549
7371,33.5780315388798,5.92615575550729
3942,94.3765975575121,5.61224489795918
807,53.676470588235304,13.5899814471243
5658,59.0231362467866,11.3023073914744
3740,29.615170105967696,25.2100840336134
6395,66.1451275101639,3.91720162452509
4881,60.1231437884824,4.85115766262404
2039,43.3973240255963,11.2100965107647
5528,73.469387755102,8.126901347240329
4441,64.2256083693427,7.10241893978384
1775,61.83333333333329,11.0556940980881
6381,78.8142981691369,8.87675955185292
4026,36.1454545454545,20.706371191135702
27,73.2411304870716,12.1073672187322
3558,72.4839400428266,8.41983852364475
4900,46.7268623024831,11.271186440678
3952,52.841173730787105,11.7575015309247
4435,32.3854660347551,6.40243902439024
3985,32.996754417598304,17.563868613138702
3465,67.5182481751825,2.91005291005291
6433,63.9677829588809,8.43531468531468
1568,59.809372517871296,8.990670059372349
7673,62.8803245436105,6.75909878682842
4124,40.3189066059225,19.3863789615644
7910,60.2506714413608,7.489740082079339
2635,93.39732402559629,5.5369637967751695
6217,61.9974874371859,8.133971291866029
5183,57.9620034542314,6.81818181818182
1197,50.8502024291498,14.313346228239801
3574,74.3589743589744,7.43631881676253
6951,64.2201834862385,12.2171945701357
5749,60.805084745762706,3.98126463700234
7588,55.148514851485196,8.71385083713851
4873,57.9918955425484,5.5707263790278505
4940,43.9589835042354,16.0644802668149
458,52.9878371232152,10.7938718662953
5300,75.8448060075094,6.22222222222222
3849,66.7396061269147,13.180386864597398
7159,77.31612903225809,5.560407569141191
6073,55.9483344663494,7.32155997056659
3961,66.93057247259439,12.783053323593899
1636,40.5284147557328,5.96930073905628
6131,37.050691244239594,3.1476997578692503
1791,87.04474505723209,7.9962370649106305
6892,63.9575971731449,5.85420771179285
7121,52.3235800344234,4.79638009049774
5733,69.06967378171571,4.1720990873533195
7071,56.8300809138505,3.8181818181818197
2727,65.4575432811212,6.621880998080611
2359,86.8302566411526,8.05053257369334
1583,56.41166758392961,5.74636723910172
5755,50.062235499128704,5.10835913312693
7685,49.3036211699164,21.723300970873797
1324,50.329877474081094,10.1066531234129
682,30.2421196893559,7.45024206562668
6976,38.3355467020806,12.699203187251
1374,48.048678136802295,12.0858609426038
156,75.6371049949032,7.90645879732739
7852,47.8242501056189,5.853658536585369
2500,45.6747404844291,11.118508655126499
7406,75.94217862674239,12.3271196632592
809,50.1547987616099,10.9243697478992
5007,53.2484752055158,12.654614652711698
3644,67.0592310356772,7.25513905683192
4308,48.027958062905604,9.28652321630804
3082,71.5579026782346,5.842259006815969
4952,32.603320381490605,18.0911680911681
5154,36.4069952305246,11.360497237569101
1789,64.9581074420897,10.901467505241099
2913,75.7964418700869,3.84456386936751
2617,94.0740740740741,16.825396825396798
5729,88.6739687718481,5.57529379611916
6705,78.1569965870307,2.77777777777778
680,33.848314606741596,30.040911747516102
5237,44.5599445599446,16.2670123136747
3804,85.6445993031359,6.22655663915979
5826,59.523809523809504,23.6520488856937
118,67.74758983347941,0.0
7035,31.0040456050018,5.1975051975052
7785,47.9514415781487,17.2790105492907
6933,48.1,6.737760542898689
4896,78.92576120424219,3.5876288659793802
1828,52.579185520362,6.0081466395111995
479,57.053009883198605,19.3665158371041
960,66.4923421740755,10.7307692307692
468,26.5074626865672,27.435387673956303
4103,68.8455008488964,12.1212121212121
1552,48.3301526717557,3.5402770651616198
500,42.1772428884026,23.2524964336662
4336,39.6610169491525,7.53768844221105
2499,80.0736309249885,3.21769733534439
3966,42.1596244131455,7.64890282131661
894,64.6396396396396,19.6479738027016
4172,64.7245091830272,9.95400788436268
1563,68.6844613918017,8.21976149914821
7342,52.2736931576711,8.67924528301887
1876,77.524557956778,6.87403993855607
5793,96.1428571428571,3.74687760199834
7059,25.806451612903196,6.5934065934065895
6488,52.596153846153804,3.98502273335116
5758,71.7270194986072,8.11836115326252
2054,45.703422053231904,8.69130869130869
614,51.473922902494294,14.807463279079
6713,56.2751407884151,3.83184523809524
6262,37.6584638329605,12.6024590163934
5500,78.47025495750711,7.123287671232879
3651,69.91816693944351,8.23087431693989
734,71.5308280462014,4.78566149297857
2651,69.8449976514796,4.49381469325928
2874,46.2098642833499,13.726993865030702
2354,59.747368421052606,8.96805896805897
2224,41.986806363989096,9.33713471133286
7321,80.0338409475465,4.46183953033268
4238,66.4856477889837,12.0038722168441
7169,29.679734953064603,13.3044107013738
3109,68.9643347050754,7.69230769230769
5433,30.393788130893,12.649089767733802
920,63.5347351610327,4.72103004291846
7047,46.4591439688716,8.2129963898917
5262,56.6197183098592,3.08548305513404
2111,30.9988518943743,3.05958132045089
384,63.2610939112487,6.872852233676981
3150,87.905604719764,8.08909730363423
2950,64.1235813366961,10.5714285714286
4195,90.6563485239324,7.46705710102489
7017,71.9362745098039,6.291079812206569
3190,43.9801699716714,9.24657534246575
989,76.45051194539249,13.3858267716535
2700,41.971454058876,13.3300049925112
1280,91.5923566878981,2.3302263648468697
6983,49.1259364966108,5.2205882352941195
249,34.5786963434022,19.2631578947368
3899,90.1113889520346,9.94300189993667
4519,93.71323529411761,5.7518488085456
2801,91.9125683060109,7.99047942876573
988,27.523576667830902,23.1381055676067
4505,63.4959634959635,9.311452015697471
4242,29.613960867265998,9.68152866242038
1964,43.4234234234234,5.673758865248231
7185,48.0455220188026,1.23820754716981
2765,42.883379247015604,25.731707317073198
3001,47.4618038442583,9.35125657510228
447,47.8838174273859,10.6976744186047
1619,42.5172678434382,14.885844748858402
1120,63.6528028933092,7.238883143743539
7054,50.785773366418496,7.61750405186386
2128,37.5488134574947,16.620932967463702
2529,69.0828055360075,10.415200562983799
4562,60.1720344068814,9.527777777777779
6057,29.1149068322981,12.656784492588399
1596,48.9747899159664,5.96828046744574
441,38.15625,10.7083333333333
5668,50.684931506849296,15.864022662889498
5149,40.864381520119196,5.71428571428571
295,36.1486486486487,11.9918699186992
7514,66.9679027734497,7.053637031594421
4136,43.5534591194969,5.9859154929577505
4687,48.4962406015038,9.688013136289001
5620,69.8983050847458,4.09260024803638
5656,69.12280701754389,5.954465849387041
6643,98.5338345864662,5.04807692307692
6763,38.938344873063,9.1756624141315
1606,43.1871758604432,11.1947791164659
7304,84.5911949685535,10.015755120414099
3790,57.0223534373682,9.30122757318225
33,54.5277507302824,20.980926430517698
1686,68.8810236863599,1.6796988126266998
1363,49.0316901408451,13.516483516483499
4711,47.2123368920522,16.242257398485897
7306,60.2065912444663,11.083667798703301
3772,21.1781206171108,2.35294117647059
7230,74.9301498602997,6.13924933724013
6259,51.3091641490433,4.4387755102040805
1265,47.6923076923077,18.0059523809524
3434,83.1092161364382,3.6960276338514704
3723,84.9273910866299,3.45016429353779
2317,58.280718795531804,10.9253065774805
7262,70.79019073569481,5.79411764705882
3643,48.0901690670006,9.61659333752357
4838,51.814223512336696,3.1405591727307502
6457,29.027468448403898,12.8787878787879
1261,63.781749764816595,11.9781631342325
5675,66.2078152753108,4.6875
6604,23.306311522872,13.683193818416001
7572,68.2582745523603,6.2788313685289605
3676,67.70538243626059,10.4380242311277
113,58.2964156262586,8.5045911674683
1523,59.578425294482294,3.2997568600208402
3517,44.7920955125566,13.2495716733295
7946,64.4761459307764,4.46702907114157
5303,37.8020975832193,6.35344367325147
3098,52.8481012658228,9.2057761732852
6746,44.7667087011349,6.601650412603149
2321,62.035448827901696,6.85339690107271
4497,43.358778625954194,20.1783723522854
7033,39.9521531100478,18.2022471910112
6824,23.6373748609566,9.10780669144981
4867,93.2907348242812,1.7469879518072302
1498,45.2870608397601,10.8547456738332
882,34.8017621145374,12.705727452271201
3480,39.8857142857143,25.376884422110603
1669,53.485576923076906,3.72687704026115
4646,83.72689938398359,5.14921006436513
901,50.931430836306,7.643678160919539
2347,82.6799007444169,2.42395437262357
4858,48.9969135802469,10.0961538461538
745,46.128731343283604,17.2910662824208
3495,34.592779177162,7.228915662650599
4298,35.3609766364976,17.6130895091434
6602,44.1848781713137,13.1766161459944
1727,60.4498798864381,3.99159663865546
3792,83.87799564270149,8.49056603773585
3885,80.6660039761431,12.093023255814
6045,53.56600910470411,16.7647058823529
1376,49.0833333333333,14.328063241106701
5264,38.113387327298696,7.04676489429853
6664,76.979293544458,6.72703751617076
1242,65.33787068546431,7.34840698869476
7001,52.2826518459706,18.6712983065567
976,90.1704545454545,6.44078144078144
7719,63.864249903586604,3.19821494979546
1660,56.9116360454943,6.71140939597315
3832,57.13062098501071,12.6016260162602
1252,71.8339836821568,5.46534653465347
3389,51.57722244981569,10.649895178197099
4305,68.6967113276492,10.4499274310595
7317,51.78739416745059,8.15694372741353
6325,76.609541454377,6.29450953365495
91,57.7916295636687,22.390109890109898
2936,57.0413149711239,9.6889342172361
4916,39.1946308724832,18.2579564489112
685,26.186511240632797,9.29256594724221
2294,51.3389441469013,3.99652476107732
3459,34.385624089363795,11.2201103617413
7070,86.1544241968815,6.00390665158836
6292,41.1242603550296,12.594312246082401
1419,58.096047598809996,8.20117806977798
3054,44.797687861271704,12.5870646766169
6728,51.755102040816304,8.46286701208981
3205,56.5417867435159,10.0120264582081
6060,33.639612046962704,9.55882352941176
134,83.4707780566511,4.8895327779789906
6328,49.6370235934664,11.077191452246
4802,67.4064679771718,2.3841961852861
7810,49.628086878905094,6.51864503273555
2725,50.694168980563305,19.401444788441697
4865,57.1319603356217,5.8848433530905995
6869,97.7829099307159,4.48946071721872
4563,54.855195911414,15.044247787610601
7980,64.5288427087066,11.846153846153799
5836,56.336753168376596,16.1538461538462
4815,41.8771043771044,9.19100047869794
5412,76.3766959297686,6.48553900087642
4567,75.018315018315,6.796874999999999
3418,38.8100866824271,14.1949152542373
7305,75.6963575145393,6.00796235975389
4907,49.5454545454545,11.9326500732064
639,33.1914893617021,6.6003616636528
7180,69.6711327649208,10.0
6961,69.15974145891039,2.52596126859388
5549,43.0578788892606,5.96001508864579
6782,27.396768402154397,11.975051975051999
5799,49.3285939968404,21.948955916473302
5748,48.584070796460196,6.311207834602831
6222,34.3550446998723,16.3380281690141
4740,38.0952380952381,10.1918465227818
3736,53.7480063795853,21.294498381877
4226,55.3734939759036,7.47126436781609
7601,50.0832870627429,4.68133107727016
7329,63.43283582089549,15.965965965966
4205,56.4943253467844,13.253012048192799
2051,38.4590163934426,10.16
5981,66.7269439421338,9.20096852300242
1888,60.3656307129799,7.87850023730422
6016,38.5783298826777,20.1775147928994
3592,67.0413037370048,9.68980797636632
3948,91.1990776325903,6.972067039106141
5045,44.5068664169788,21.2328767123288
6012,33.723653395784496,27.8449144008056
1753,44.5049954586739,9.50080515297907
6952,78.5214785214785,7.29072907290729
3670,46.2863933452169,12.128801431127
4708,38.4462151394422,7.22044728434505
3316,63.017107309486796,10.1528812230498
2569,66.57039711191341,6.6847335140018105
7548,45.551285840969605,10.3597122302158
6186,35.9,10.2992345163535
2888,63.3505396527452,10.4166666666667
4635,84.2471978188428,3.44709897610921
7088,47.8539156626506,6.37614678899083
7391,45.8663646659117,11.4532960040723
6898,15.636654235482201,19.0462172505152
1064,39.1120507399577,22.0833333333333
3213,94.11317888340301,2.48716936439005
46,67.7446451070979,15.568570034163
2398,72.59062776304161,7.25388601036269
3506,79.9423631123919,7.58676351896691
6297,62.5770308123249,12.977099236641202
657,54.6343975283213,9.77443609022556
3165,50.2678319706794,10.6516976998905
375,77.9547359597653,8.739650413983439
5712,50.1727712508639,10.723860589812299
2331,84.1140529531568,12.0016273393002
6287,26.9380925822644,12.0795107033639
1611,52.203255260023795,9.991638795986619
750,43.3414043583535,15.997706422018302
7828,55.7174532784289,7.21481962950926
2116,34.1625944024878,7.790876473603279
4854,51.1483253588517,20.2553685432385
7181,68.40997896002399,3.04659498207885
388,51.575456053068,7.09438618136952
1736,40.8932714617169,9.44716585024493
6693,64.9383611312545,7.12347354138399
492,31.115767417496098,4.05310971348707
966,61.818181818181806,7.6086956521739095
62,49.3370551290998,19.7635135135135
1171,56.983718937446405,6.99666825321276
5681,40.3426791277259,19.064245810055898
3236,53.985264567983904,2.1259842519685
7782,70.2112676056338,2.43562978427279
2918,67.7004095962551,11.2551159618008
7455,42.9442970822281,11.1837327523602
874,54.122448979591795,4.68343451864701
6373,59.7374179431072,14.5847400405132
7360,70.40048790404549,5.54357204486626
7157,54.6149923508414,3.11653116531165
3805,84.07523510971791,8.01498127340824
4483,50.0139781940173,18.986083499006
3735,34.6666666666667,34.4771241830065
7038,71.7449306296692,6.56444657402971
891,46.9927826784282,10.6074342701723
4390,94.1077441077441,4.73372781065089
7691,69.5085255767302,5.52318216366861
3496,56.275033377837104,5.16717325227964
1851,58.0425531914894,9.05874026893135
3749,75.26315789473679,6.653088934148001
6720,82.82770463651981,2.3876404494382
7930,66.57590197413211,6.60313138189244
2828,53.782668500687805,8.63570391872279
981,95.5454545454545,6.10955056179775
4684,63.472900077061404,8.15602836879433
2071,33.283626603042,9.55538221528861
1161,58.6115992970123,19.7754210854648
1769,53.28798185941041,8.056662239929171
788,56.91231845078,11.2045659357164
2506,79.68337730870711,8.16980376451742
2371,86.3636363636364,4.8271922307912005
5857,39.2021276595745,6.48259303721489
1993,47.0911086717892,10.4166666666667
5794,86.5949119373777,7.39856801909308
2810,81.04460093896711,8.43137254901961
4194,90.6563485239324,7.46705710102489
4981,56.0935350756534,8.02353570473389
803,59.9539700805524,11.2454655380895
789,55.2762854950115,7.188979767541969
3159,68.8656195462478,7.50103605470369
7127,73.147711184521,7.86756269464022
2840,71.03321033210331,12.2950819672131
7409,65.0997150997151,4.63857750289911
1301,40.465116279069804,11.8725868725869
6926,51.40913508260449,3.8654618473895597
4795,49.2105263157895,16.4014687882497
6321,52.737940026075606,14.1970519782777
977,80.84345961401,18.6259541984733
5204,68.1406685236769,9.96138996138996
4460,50.45948203842941,9.18866080156403
3301,50.2751375687844,20.619126589275798
4897,83.101494075219,4.375
3328,36.6447034972124,8.7956698240866
4246,54.6957175056349,6.1068702290076295
3197,40.2229845626072,5.34716679968077
1793,54.1472506989748,2.843083652269
2234,35.5968169761273,25.499231950844898
3358,44.0,4.1041041041041
4302,61.7464788732394,19.8902606310014
5451,44.580676802354105,8.22368421052632
5040,44.8642699926632,9.67741935483871
7679,79.9770114942529,3.41801385681293
7914,73.1793265465936,4.377964246625321
3863,72.3888888888889,14.964370546318301
2927,67.4233825198638,6.3619518221124105
1940,43.7826541274817,10.752688172043
7161,42.6327944572748,1.11434108527132
5782,51.4893617021277,34.0227507755946
4130,60.4049978457561,13.1603773584906
5249,56.5693430656934,2.46113989637306
637,35.0370981038747,6.96576151121606
7876,51.15934879131721,7.0263157894736805
3014,52.1442885771543,10.7823470411234
1644,56.9466248037677,10.275380189067
6870,66.37426900584799,10.248283148441601
3816,60.167389956602605,10.1492537313433
7973,59.494030699260904,4.80556433765413
423,43.3850364963504,13.079729025534101
4111,56.5815324165029,11.7443868739206
4121,60.539629005059005,13.2166566083283
5666,33.9953271028037,18.2053494391717
4732,58.301526717557294,11.2659698025552
6383,49.4668246445498,8.08448652585579
3097,55.903271692745406,8.31903945111492
6535,26.752767527675296,12.7439024390244
2094,46.2878637893486,6.13082307506638
1903,88.08089500860589,4.044117647058821
6137,47.034688549048894,6.8127679847546405
7922,45.385906040268495,12.157721796276
3424,68.0428954423593,3.83923215356929
4391,67.7846425419241,11.5044247787611
2713,42.5357873210634,16.583912611718
1316,55.5899248784799,3.44287949921753
7341,66.4142943670503,3.4852546916890095
6307,77.759183998725,4.13659566977645
1982,44.7466007416564,15.7894736842105
6740,48.4927234927235,10.0124378109453
4957,62.6353790613718,2.06584893479664
5302,68.6637145089867,1.8643609835179702
5795,41.5030846887269,24.5537112433448
1125,49.2712740949694,12.139820500708499
2495,57.9834508121361,5.34241663678738
2883,41.6131334760885,15.0157232704403
6522,49.530516431924895,2.34419668381933
7814,67.0846394984326,5.6654195617316905
97,55.2929085303186,11.560044893378201
6560,50.056625141562805,5.716207128446539
7799,48.915816326530596,10.3419516263553
4249,44.882629107981195,10.4750304506699
7769,48.5180412371134,8.73239436619718
6612,35.501858736059496,16.3682864450128
5812,43.982169390787504,20.090293453724602
7481,50.6011315417256,12.2260107160253
2250,38.1781376518219,3.74233128834356
2230,64.1817466561762,8.92233856893543
2613,28.9485662266727,29.4520547945205
7723,71.6784673052895,3.7731636526010295
4442,86.0606060606061,9.32343234323432
1664,41.1589895988113,9.73257343270495
2394,47.161451121573,10.135922330097099
4745,55.3030303030303,8.46730975348339
5533,41.5086388537716,8.699763593380611
6888,68.2912154031288,8.65895592372616
